8.1639981,0.8330032,0.0736713
8.065427,1.2904716,-0.0816521
8.260252,0.841965,0.06872
8.2425451,0.9285881,0.0468475
8.2048209,1.1190934,-0.0110365
8.236273,1.0217367,0.0118607
8.1967579,1.2141671,-0.0367869
8.1740859,1.3117308,-0.0548199
8.2673991,1.3221886,-0.0356349
8.3661884,0.9461706,0.0430053
8.394354,0.8479507,0.050819
8.3513001,1.0404816,0.023059
8.3290714,1.1350219,-0.0029346
8.3064555,1.2294132,-0.0222134
8.3473365,1.3559913,-0.0078576
8.3896359,1.2537259,0.003547
8.4205711,1.1626029,0.0240632
8.4535197,1.0642999,0.0389192
8.4833229,0.9687249,0.0542252
8.524712,0.8702571,0.0654428
8.5609385,0.7645497,0.0686012
8.4377851,1.3929846,0.0137857
8.473042,1.2957964,0.0340932
8.5065133,1.1985477,0.0491002
8.5519826,1.0900577,0.0577506
8.5826098,0.9913129,0.0760688
8.6051129,0.9167696,0.1199938
8.6559517,0.7974023,0.1194888
8.5343879,1.41328,0.0325478
8.5681485,1.3174965,0.0517115
8.6040598,1.218282,0.0664404
8.6446934,1.1170053,0.0843586
8.6853528,0.9489064,0.1389581
8.6763712,1.0123294,0.1028132
8.7350573,0.8355461,0.1653278
8.6391974,1.4385759,0.0685194
8.6756082,1.3378846,0.0849937
8.7067499,1.2402728,0.1008958
8.7791592,0.9623843,0.1564566
8.7354053,1.1447261,0.1222168
8.7648515,1.0474727,0.1402906
8.8170573,0.8769122,0.191551
8.7299201,1.4598354,0.1080802
8.7896015,1.2747358,0.148431
8.7679901,1.3635638,0.1273373
8.8149763,1.1805585,0.1699703
8.8450455,1.0863514,0.1873106
8.8700521,0.9960083,0.196847
8.9110367,0.8971137,0.2060125
8.9844119,0.7694423,0.2048967
8.811548,1.4881267,0.141371
8.8476024,1.3913358,0.1610499
8.8678592,1.3090393,0.1862119
8.8955694,1.2157581,0.2122064
8.9274802,1.12307,0.2276253
8.9609264,1.0243851,0.230811
9.0198783,0.9088268,0.233705
9.0825264,0.7888076,0.2360389
8.8989816,1.5271686,0.1671947
8.9338707,1.4259658,0.1863479
8.9526202,1.3409315,0.2217656
8.9830612,1.2469911,0.2447864
9.008302,1.1602682,0.2608418
9.0688462,1.0398547,0.2590883
9.1278473,0.923884,0.2597092
9.1775108,0.8143297,0.267512
8.9938942,1.5578416,0.1838753
9.0443077,1.3726256,0.2492007
9.0275281,1.4592134,0.2065704
9.0683335,1.2808916,0.2753911
9.1016906,1.1833382,0.2865886
9.1785809,1.0686866,0.2198148
9.2442411,0.946463,0.2005428
9.2795944,0.8367966,0.2937375
9.0872332,1.5838561,0.1979718
9.12899,1.4004555,0.2710147
9.1212112,1.482329,0.225735
9.1683475,1.3119845,0.2426211
9.2050103,1.0835833,0.4719611
9.216893,1.2025366,0.2388242
9.1867775,1.1770278,0.4686677
9.2893457,1.0830798,0.2181533
9.2001345,1.284655,0.3753392
9.2060917,1.2398655,0.4186903
9.1476956,1.3625587,0.5500375
9.3333626,0.9613837,0.3136681
9.2263161,1.4200837,0.2875649
9.388019,0.8527837,0.3142675
9.1895988,1.6025097,0.2140567
9.270666,1.3275374,0.2510326
9.2196733,1.5063169,0.2493358
9.4353466,0.74962,0.3091154
9.3282553,1.207469,0.3209151
9.3024095,1.2417719,0.4566229
9.3889096,1.0903094,0.3219992
9.4422249,0.9813817,0.3215604
9.4960933,0.8693244,0.3183329
9.3017372,1.6192463,0.2292835
9.3509443,1.4329096,0.2934881
9.332615,1.5249629,0.2635978
9.3792202,1.339141,0.3153587
9.5498855,0.7615156,0.3081475
9.4324406,1.2296936,0.3249251
9.4986112,1.1095028,0.3148096
9.5568402,0.9962718,0.3105761
9.6037824,0.8897713,0.3105987
9.4105277,1.6377236,0.2439249
9.4415628,1.5416897,0.2716548
9.6588692,0.7776764,0.3058237
9.47085,1.4448879,0.2916924
9.4977105,1.3471663,0.3027055
9.5412546,1.249457,0.3132785
9.6109624,1.1268337,0.305784
9.6634112,1.0161366,0.3082508
9.7104391,0.9092393,0.3161052
9.5167489,1.657152,0.257852
9.7567346,0.800791,0.3262771
9.5472374,1.5602557,0.2788265
9.5841835,1.4594013,0.2907161
9.6187694,1.3576458,0.2973077
9.6529101,1.2625374,0.3072035
9.7178736,1.1454798,0.3162259
9.773212,1.0316081,0.3266021
9.8132716,0.9293988,0.3429389
9.8431243,0.831479,0.3622349
9.6257722,1.6751836,0.2679396
9.651667,1.5800361,0.289035
9.6903217,1.4793625,0.2995263
9.7306477,1.3756819,0.3038191
9.7703932,1.273956,0.3166643
9.8197516,1.1654722,0.3396456
9.8673847,1.050095,0.3587869
9.8927143,0.9590798,0.3835209
9.9203351,0.8655925,0.4046305
9.9502756,0.7691355,0.4278573
9.7526423,1.6016265,0.3049981
9.7353772,1.6920953,0.2756214
9.7905564,1.5031966,0.3191952
9.8393416,1.3942672,0.3219202
9.8796178,1.2916364,0.3371632
9.9386817,1.092648,0.4012789
9.9193242,1.188458,0.3632401
9.9642403,0.9962032,0.4265503
9.9946283,0.9042689,0.4508619
10.030127,0.8072066,0.47134
9.8532962,1.622816,0.3204505
9.83609,1.7128076,0.2881615
9.8857758,1.5290979,0.3407762
9.9416095,1.4154856,0.3428192
9.9789474,1.3145045,0.3578212
10.0504108,1.0371814,0.4641208
10.0136557,1.2161424,0.385648
10.0342289,1.1273562,0.4252784
10.0838681,0.9395663,0.4828847
10.1198703,0.8414954,0.4976481
10.161045,0.7394348,0.5079523
9.9344293,1.7357221,0.2975442
9.9606176,1.6392794,0.3189519
9.9899221,1.5459802,0.3413155
10.0439608,1.4366495,0.350907
10.088717,1.3306694,0.3634522
10.1551891,1.0568897,0.4691121
10.1246334,1.2317265,0.3867188
10.183177,0.9636683,0.491624
10.1457167,1.1429999,0.4257837
10.2163425,0.8685358,0.5034488
10.2595719,0.7679415,0.5107895
10.0056585,1.8507297,0.2801728
10.0386085,1.7526816,0.2922439
10.0685816,1.6555648,0.3097401
10.1081159,1.5551953,0.3271785
10.1654844,1.444255,0.3381127
10.2819118,0.9800132,0.4908569
10.2637707,1.0647759,0.4645194
10.2095931,1.3391238,0.3521344
10.318503,0.8868831,0.5011643
10.2618215,1.1503708,0.4158897
10.2455761,1.2395619,0.3745274
10.3566902,0.7902518,0.5098943
10.1143065,1.85335,0.2610686
10.1429799,1.7634489,0.2772254
10.1826999,1.666049,0.292968
10.2353928,1.5596011,0.3059604
10.2889772,1.4509255,0.3199363
10.391537,0.9902773,0.4933013
10.3741721,1.0755713,0.4619218
10.4192676,0.9029833,0.5113964
10.3330749,1.3460491,0.3382237
10.377262,1.1588056,0.4094861
10.4602821,0.8062585,0.5239944
10.3629265,1.2490552,0.3662509
10.2408236,1.8472128,0.2292042
10.2657699,1.7619761,0.2558542
10.315001,1.6630389,0.2707442
10.3618324,1.560883,0.2883535
10.4095468,1.457429,0.3085972
10.5302343,0.9179741,0.5338682
10.5101763,1.0066667,0.5059714
10.4962183,1.0919096,0.4639774
10.4495295,1.3572633,0.3350427
10.5680928,0.8236336,0.5507189
10.4925025,1.1745652,0.411363
10.4744769,1.264534,0.3706891
10.3624615,1.9413808,0.167519
10.387971,1.8457625,0.1941754
10.4188808,1.7535223,0.2239622
10.4593135,1.6558902,0.2432204
10.497292,1.5567207,0.2639722
10.6461156,0.9287819,0.533206
10.5420449,1.4556675,0.2871056
10.6302167,1.0181211,0.5026512
10.6119142,1.1080601,0.4665041
10.5679938,1.3639685,0.3273595
10.5855478,1.2779162,0.3732126
10.6008628,1.1938412,0.4223516
10.6781937,0.8399113,0.5595998
10.7286626,0.7319587,0.5636841
10.5077306,1.9471759,0.1562039
10.5416061,1.8463389,0.1719794
10.5700479,1.7493181,0.1910074
10.6060326,1.6537228,0.2107216
10.7616195,0.9350483,0.520603
10.7230001,1.1189328,0.4573473
10.7099604,1.201816,0.4138593
10.7501509,1.0238747,0.48466
10.7878642,0.8548566,0.5463351
10.6997215,1.2842654,0.36562
10.6554483,1.5490419,0.2321163
10.6915731,1.3690012,0.3184996
10.6811711,1.4574152,0.2743792
10.8483522,0.7426039,0.5443988
10.6462656,1.9514435,0.139821
10.6783496,1.8501323,0.1551328
10.8740807,0.9474348,0.5128915
10.7036295,1.7573841,0.1766493
10.8403233,1.122007,0.4428091
10.8594667,1.0336281,0.48047
10.8259296,1.2081896,0.3985915
10.8126038,1.2952656,0.3563611
10.9050153,0.8648255,0.5364409
10.7421173,1.6601088,0.1970221
10.8030085,1.3844997,0.3221029
10.7946202,1.4732485,0.2812208
10.781043,1.5589235,0.2289433
10.9707421,0.7513441,0.5406469
10.7640697,1.9670548,0.1478137
10.7915049,1.8665803,0.1630271
10.8148904,1.7764116,0.1864298
10.9279128,1.3090011,0.3447515
10.9059807,1.4023864,0.3206443
11.0021893,0.9538539,0.5041178
10.9859404,1.0380072,0.4664161
10.9698662,1.123616,0.4216516
10.8489537,1.6818021,0.2098765
10.9537396,1.2141607,0.3791899
10.895335,1.4893151,0.2870073
11.0297037,0.8726949,0.5353845
10.8867275,1.5774186,0.2366114
11.1027922,0.7533547,0.5431369
10.8624847,1.9925207,0.1736473
10.9164176,1.7982678,0.2024408
10.8974121,1.8898984,0.1801798
10.9562105,1.6997945,0.22126
11.0046791,1.5030363,0.2763713
11.1206959,0.9684942,0.5043777
11.0307828,1.4126938,0.307788
11.1105308,1.0429122,0.4581607
10.9913885,1.5953998,0.2406119
11.0614403,1.3166782,0.3390204
11.1040191,1.1301458,0.411175
11.0856945,1.2235714,0.3742076
11.1551254,0.8819055,0.5409662
11.2233951,0.7626253,0.5529673
10.9481872,2.0268583,0.2092228
10.9903766,1.9239743,0.211237
11.0262018,1.8196952,0.2159851
11.0621577,1.7198624,0.2326363
11.232817,0.9816484,0.5036245
11.1004997,1.6161921,0.2457158
11.2232019,1.0613824,0.4621652
11.1269962,1.5165885,0.2724244
11.1504763,1.4268737,0.308384
11.2137951,1.1495824,0.4228317
11.2016584,1.2381381,0.3815256
11.2744565,0.8915042,0.5391958
11.1862186,1.3294019,0.3397904
11.3253763,0.7840998,0.5683131
11.031474,2.0641596,0.2419072
11.0761742,1.9579454,0.2457654
11.1225717,1.8497502,0.2458826
11.1663907,1.743985,0.247946
11.2053471,1.6394497,0.2622525
11.233516,1.5417911,0.2894142
11.3407033,1.0783141,0.4613353
11.2627292,1.445494,0.3179961
11.3271881,1.1617325,0.4170055
11.2890418,1.3512442,0.3490395
11.3686572,0.9898751,0.501778
11.3153579,1.253376,0.378265
11.3989042,0.9000614,0.5435438
11.4222513,0.8124593,0.5862916
11.1193593,2.0926427,0.265551
11.1660111,1.9863451,0.2673158
11.2174473,1.8759836,0.263917
11.2620222,1.7725787,0.2729871
11.301944,1.6691298,0.2891945
11.3329983,1.5667466,0.3105901
11.3601002,1.4737353,0.3398972
11.5070741,0.7637399,0.6771455
11.3962997,1.3726455,0.3583691
11.4251908,1.2732731,0.3820728
11.4466843,1.182587,0.4197256
11.513855,0.8461268,0.6082352
11.4742494,1.0903634,0.4605276
11.4958175,1.0039717,0.5139808
11.217784,2.1136633,0.2759205
11.516617,0.9217263,0.5614361
11.2653906,2.0055139,0.2714166
11.3168417,1.893165,0.2663023
11.3552812,1.7943011,0.287326
11.3904225,1.6998398,0.313992
11.426285,1.5940063,0.3288719
11.4556751,1.4930059,0.3462971
11.5932077,0.7940804,0.7127617
11.4909392,1.3991369,0.3771321
11.593571,0.8770431,0.64703
11.5908176,0.9500141,0.5920353
11.5750924,1.0342559,0.548608
11.5240783,1.3006364,0.4105883
11.5626388,1.1236076,0.5019431
11.5464082,1.2111282,0.4534323
11.3229244,2.1339479,0.2854968
11.3763121,2.0200877,0.2789412
11.4234978,1.9055077,0.277557
11.4504589,1.8061383,0.2949148
11.4797257,1.7198385,0.3228854
11.6796704,0.7367949,0.7934502
11.5256359,1.6146368,0.3378001
11.6803144,0.8234262,0.7458621
11.5615593,1.5058801,0.3535535
11.6791861,0.9064781,0.6867324
11.5891698,1.4101311,0.3910082
11.6460483,1.0815126,0.602438
11.6733879,0.9823366,0.6329515
11.6349737,1.1664047,0.5574468
11.6131983,1.3226169,0.4425215
11.6263564,1.2443225,0.5043892
11.3816822,2.2560356,0.2884782
11.4275001,2.1550233,0.3025012
11.4865747,2.0386737,0.302646
11.5347645,1.9262153,0.2995375
11.5638558,1.8275814,0.3096754
11.7819471,0.7600477,0.8058275
11.5965341,1.7308759,0.3271358
11.776323,0.8460974,0.7652531
11.7114193,1.1952981,0.5861115
11.7306528,1.1111313,0.6285625
11.7029513,1.2711741,0.5465326
11.7745213,0.9300951,0.710802
11.6416789,1.6284452,0.3490252
11.7634803,1.0129471,0.6633035
11.7145384,1.3420618,0.4667482
11.6841887,1.5223545,0.369214
11.7056633,1.426217,0.4068984
11.4889481,2.2708365,0.3040727
11.5298865,2.1753027,0.3256734
11.5818084,2.0656017,0.3346871
11.6352281,1.9542138,0.3324573
11.8915864,0.7813491,0.8128664
11.6666115,1.8608596,0.3451477
11.8750811,0.8712434,0.7815139
11.8133263,1.2177739,0.6069071
11.863593,0.9576939,0.7412708
11.7991214,1.2967205,0.5654805
11.8355286,1.1287216,0.6468514
11.7091223,1.7563742,0.3538137
11.8581295,1.0392796,0.6874578
11.7468424,1.6506844,0.3729548
11.7759513,1.553824,0.4096666
11.8166897,1.3697106,0.4884921
11.8048383,1.4567623,0.4416075
11.595102,2.2872485,0.3290692
11.6259077,2.1996762,0.3549745
11.6711682,2.0961256,0.3677563
11.7154541,1.9940986,0.379735
11.7505153,1.899762,0.3910879
11.9684222,0.8989281,0.801386
11.9515779,0.9869142,0.7712484
11.9990226,0.802967,0.8237291
11.7904954,1.7966043,0.4052914
11.9444804,1.0696449,0.7219686
12.0260119,0.7098221,0.8540758
11.8951444,1.3292795,0.5949694
11.9130256,1.2440691,0.6323057
11.9373726,1.151486,0.6684811
11.83366,1.6839398,0.4145583
11.8627872,1.5840014,0.4465812
11.9014256,1.4038,0.5276338
11.8912446,1.4880047,0.4792819
11.6954265,2.3113341,0.3579385
11.7184626,2.2254535,0.3844425
11.7578387,2.1300177,0.4044618
11.7962227,2.0295577,0.4149227
11.8304524,1.9371821,0.4317829
11.8693264,1.835636,0.4468641
12.0436991,1.0151306,0.7903308
12.0718129,0.9180474,0.811067
11.9748731,1.3649138,0.6357415
12.0312782,1.1018853,0.7552616
12.1010058,0.819794,0.8301479
12.0004279,1.276221,0.6642294
12.125404,0.7317301,0.8607457
12.0230546,1.1857566,0.706425
11.9185156,1.7171916,0.4540374
11.980282,1.4381688,0.5745173
11.9535351,1.6118835,0.4793746
11.9761203,1.5201798,0.5146737
11.8075154,2.2506113,0.4156978
11.7889692,2.3385983,0.3845927
11.8378289,2.1672713,0.4383181
11.877675,2.0613233,0.4458777
11.9092276,1.9664674,0.4577062
12.0562217,1.3885269,0.6537619
11.9500701,1.8723995,0.4808927
12.1028864,1.2091681,0.7329934
12.1160627,1.1367343,0.7756548
12.0900776,1.2940556,0.6798772
12.1415786,1.041246,0.8023335
12.0604614,1.470021,0.6114876
12.2075517,0.8287448,0.822884
12.0013728,1.7541144,0.4916412
12.2287409,0.7428214,0.8524869
12.1829186,0.9346495,0.810846
12.0359803,1.6482491,0.5175102
12.0580284,1.5542681,0.5551288
11.891206,2.275257,0.43669
11.9179754,2.1900331,0.4575954
11.877308,2.3661187,0.4065701
11.961411,2.0879624,0.4687906
11.9981081,1.9826843,0.4761944
12.0328244,1.8935601,0.494779
12.1995688,1.1513107,0.7821332
12.1951822,1.2151564,0.7376762
12.0838368,1.7873993,0.5150249
12.194876,1.3038901,0.6869161
12.2452539,1.0602095,0.8030797
12.1524241,1.4993594,0.6263296
12.1807143,1.4017162,0.6523939
12.12203,1.6807693,0.543578
12.1442237,1.5851439,0.5831694
12.2885731,0.9552889,0.8137755
12.3500802,0.7445952,0.8453482
12.3371412,0.8388685,0.8136706
11.9933135,2.2914759,0.4434696
11.9752406,2.3854702,0.4138536
12.0231241,2.2000849,0.4632893
12.0672243,2.0987836,0.4768665
12.0982348,1.9988038,0.4905034
12.1334981,1.9029967,0.5011718
12.1801639,1.7975762,0.5162971
12.3196548,1.1532727,0.7736406
12.3118746,1.2300587,0.7348565
12.2149145,1.6996294,0.552987
12.3564994,1.0679326,0.7982728
12.2394034,1.6112091,0.5951875
12.262279,1.5186329,0.6265293
12.3210145,1.3157425,0.6814532
12.3055324,1.412041,0.643413
12.4099557,0.9635263,0.8094929
12.4843478,0.7522955,0.8428116
12.4624384,0.851238,0.8142604
12.0948996,2.3972164,0.4123212
12.1199943,2.300432,0.4379753
12.1477162,2.2060294,0.4622533
12.1805354,2.1119817,0.4844458
12.2159092,2.011398,0.496407
12.2470062,1.9139074,0.5051227
12.2923256,1.8052434,0.51498
12.3182169,1.7050773,0.5546805
12.3328025,1.6308895,0.6029019
12.3667709,1.5410689,0.6294852
12.4616391,1.1538602,0.7483554
12.442897,1.240783,0.7154349
12.4896255,1.0646737,0.7811457
12.4163072,1.4299677,0.6436945
12.4405185,1.3296334,0.6741817
12.5292098,0.9709453,0.805836
12.5769145,0.865061,0.8191456
12.6005733,0.7691812,0.850182
12.2095963,2.4146929,0.4204531
12.2388488,2.3172954,0.4477373
12.2672822,2.2215716,0.4700611
12.2978222,2.1255198,0.4878041
12.3298687,2.02852,0.5011614
12.3646862,1.9267868,0.5095801
12.4361521,1.642935,0.6051945
12.4218825,1.7218665,0.5666602
12.4071937,1.8174908,0.5233244
12.4723391,1.5543152,0.6320722
12.5228154,1.4479927,0.649309
12.5689285,1.255352,0.7045772
12.5491635,1.3505162,0.6786089
12.5930771,1.1635506,0.7348892
12.6238239,1.0691179,0.7648269
12.6540393,0.97619,0.7964349
12.7089761,0.7849769,0.8597757
12.6944547,0.875198,0.8179877
12.3118692,2.4378311,0.4414068
12.3478485,2.3366512,0.4622248
12.3746137,2.2408114,0.4814065
12.4033443,2.1481557,0.4959363
12.4378851,2.0492943,0.5045073
12.481415,1.9400918,0.511509
12.553596,1.6565137,0.6113428
12.5387133,1.74011,0.5748205
12.5192908,1.8346502,0.5356335
12.5940733,1.5610519,0.6338023
12.6296462,1.4626919,0.6590314
12.6521646,1.3715991,0.6890723
12.6813756,1.2756525,0.7103391
12.7101499,1.1810318,0.7394719
12.743153,1.085118,0.7666272
12.8295479,0.7166911,0.902984
12.776955,0.9855182,0.7890408
12.817361,0.8003002,0.8649578
12.4158959,2.4572125,0.4533053
12.8091941,0.8867079,0.816692
12.4504544,2.3554899,0.4697189
12.4763862,2.2616492,0.487671
12.5039041,2.1718714,0.4990422
12.5471587,2.0671875,0.5081415
12.6009581,1.9518816,0.5156738
12.6754292,1.6680457,0.6158038
12.6581787,1.7536851,0.5768917
12.6391679,1.8459898,0.5378034
12.7084392,1.5750766,0.6422839
12.7545896,1.3921455,0.7000457
12.7337363,1.4821704,0.6733505
12.7879638,1.2939554,0.7197292
12.8163081,1.1982996,0.7465237
12.4824823,2.5730108,0.4331311
12.8483292,1.1051887,0.7737149
12.5229087,2.4724599,0.4492188
12.5738889,2.2781173,0.4844671
12.8903644,1.0013194,0.7877104
12.5560256,2.3668779,0.4644811
12.9444566,0.8084154,0.8492328
12.9258133,0.8993363,0.809674
12.6085629,2.1926727,0.4977717
12.9657057,0.7202854,0.8844426
12.6656799,2.0794514,0.5068003
12.7262707,1.9610106,0.5169757
12.7915288,1.6796028,0.619336
12.8129547,1.592051,0.653103
12.7774838,1.7662384,0.5793232
12.8354533,1.5056154,0.6851894
12.7623582,1.8578108,0.5403816
12.8601395,1.413264,0.7095183
12.8968899,1.3100358,0.7240155
12.9252424,1.2109834,0.7466961
12.5942358,2.582107,0.4237088
12.9572051,1.1164623,0.7704832
12.6767672,2.2873016,0.4796474
12.63133,2.4823685,0.438066
12.6626833,2.3762362,0.4561005
13.0028187,1.0133481,0.7835797
12.7174891,2.2032744,0.4911488
13.0385347,0.9135925,0.8064754
13.0620574,0.8226248,0.8393562
12.7840155,2.0909529,0.5017702
12.9297094,1.5276263,0.6938738
12.9137326,1.6075701,0.6595974
12.8932079,1.697647,0.6299642
12.8363113,1.9778385,0.5206125
12.8828301,1.7838505,0.5898771
12.9647165,1.4350937,0.7142183
12.8699144,1.8758306,0.5483903
13.010841,1.3248673,0.7219797
13.0482123,1.219507,0.7375437
12.7142741,2.5867012,0.4056567
13.0855264,1.1177076,0.7569898
12.7525331,2.4874799,0.4221628
12.8004979,2.2919598,0.4733957
13.1219913,1.0179179,0.7794499
12.787759,2.3817824,0.4439808
13.1435686,0.9270711,0.8116294
13.1712999,0.8392344,0.8390375
12.8447059,2.2012772,0.4857089
13.2256898,0.7308717,0.84653
12.8967865,2.1022216,0.5058293
13.0354629,1.5416166,0.6946175
13.0185161,1.6218303,0.6631431
13.0032269,1.7102815,0.6296854
12.9433719,1.9954312,0.5289652
12.992439,1.8007708,0.5914847
12.9722955,1.8962814,0.5589837
13.0765035,1.4488883,0.7125655
13.1350041,1.3341271,0.7101919
12.8189642,2.6793243,0.3645328
12.8443938,2.5913169,0.3936739
13.1848137,1.2225293,0.7161022
13.2657044,0.9337641,0.8052793
12.8874036,2.4927313,0.4133629
13.2321038,1.1132531,0.7284074
13.2537064,1.0193221,0.7644904
12.9417941,2.2962034,0.4672859
13.2976456,0.8432877,0.8313586
12.9241306,2.3897633,0.4356609
12.9709032,2.2054628,0.4908236
13.0065952,2.1142248,0.5179781
13.3465652,0.7404495,0.850308
13.1510781,1.5554492,0.6935574
13.0449505,2.0162799,0.5445409
13.1333839,1.6377512,0.6652626
13.1147676,1.730579,0.6341131
13.0973589,1.8217687,0.601957
13.0763729,1.9160046,0.5703471
13.1973967,1.4575828,0.7014873
13.261165,1.342517,0.6941604
13.3150592,1.2280714,0.6976957
12.952541,2.6892157,0.366007
12.9745283,2.5997597,0.3932945
13.0123832,2.5037891,0.4183447
13.4036214,0.9334323,0.7829639
13.0592687,2.3153354,0.4803215
13.3696161,1.114177,0.7035196
13.0422063,2.4062378,0.4469482
13.3928847,1.0182182,0.7366173
13.0852053,2.2219609,0.5068908
13.4301419,0.8459816,0.8211238
13.1121455,2.1299222,0.5337123
13.4560776,0.7565367,0.8601016
13.1451683,2.034264,0.5590095
13.1987147,1.8424661,0.6145755
13.178102,1.9361662,0.5837781
13.2214709,1.752684,0.6466314
13.2668859,1.5711103,0.69346
13.2475658,1.6566353,0.6710528
13.3236489,1.4652711,0.6887569
13.379533,1.3573112,0.6906738
13.0904288,2.6148817,0.402132
13.0725985,2.7023787,0.3693814
13.446113,1.2360158,0.6865923
13.1187025,2.5232517,0.4326947
13.1482005,2.4267973,0.4612973
13.1711933,2.3338711,0.4905502
13.5577849,0.7778504,0.8775962
13.2046634,2.2357264,0.5124814
13.2272136,2.1442864,0.5426263
13.5542402,0.8554177,0.8183972
13.5078134,1.1166509,0.6854281
13.2634772,2.0454123,0.5628766
13.2855844,1.951908,0.5932974
13.3275682,1.7697024,0.6564719
13.3091059,1.8595528,0.6236579
13.5559595,0.9322158,0.7553767
13.5389043,1.0193753,0.7126377
13.356981,1.6753069,0.6772341
13.3842503,1.5826072,0.6912973
13.4405684,1.4790541,0.6899164
13.4908174,1.3735979,0.6989807
13.1947582,2.6389685,0.4183975
13.1766837,2.7256263,0.3854621
13.5505868,1.2590985,0.7043043
13.2260478,2.5433037,0.4496336
13.6639969,0.720315,0.9503712
13.6515573,0.8037611,0.9025967
13.2630917,2.4427107,0.472558
13.6541017,0.8790261,0.8384811
13.2911395,2.3468693,0.4957968
13.6092848,1.1397423,0.7040692
13.3411945,2.1592719,0.5502449
13.3210222,2.2503755,0.51911
13.6526529,0.9573397,0.7786498
13.3702273,2.0664514,0.5774024
13.4122506,1.8830846,0.6382103
13.3928381,1.9722727,0.6063397
13.6441576,1.0396304,0.7275216
13.4405094,1.7862003,0.6609374
13.4689798,1.6889698,0.6808064
13.5030871,1.5911659,0.6915925
13.5474941,1.4919081,0.6986173
13.593547,1.3926248,0.7138259
13.2684596,2.7554151,0.4117697
13.2910664,2.6673521,0.4440018
13.6423572,1.2861351,0.7250463
13.7657196,0.7404811,0.9630039
13.3278431,2.5657104,0.4710534
13.7516248,0.825298,0.917254
13.7373067,0.9104727,0.8741035
13.3649148,2.4640654,0.4921987
13.7365262,0.9878046,0.8149564
13.705348,1.164671,0.7240696
13.3937145,2.3688665,0.5146948
13.4391221,2.183521,0.571901
13.4191083,2.2747582,0.5410219
13.4619612,2.0938026,0.6007033
13.7331743,1.0682087,0.7569968
13.4879719,2.0011281,0.627315
13.5154944,1.9065551,0.6513197
13.5570571,1.8023359,0.6646036
13.5935698,1.69804,0.6769697
13.623463,1.6001289,0.6943665
13.6602612,1.5006172,0.707463
13.6927168,1.4094664,0.7261755
13.3599568,2.7827233,0.4401844
13.3841933,2.6932319,0.4697589
13.7510241,1.2985544,0.7289861
13.418131,2.5965424,0.4976637
13.8375934,0.9279127,0.883632
13.8726113,0.7554972,0.965498
13.8554009,0.8425648,0.9250828
13.4541443,2.4943656,0.5199894
13.4824771,2.3992039,0.5451261
13.8388073,1.0066035,0.8263345
13.5329884,2.2085919,0.5910877
13.5117089,2.3023383,0.5656469
13.5588018,2.1152395,0.6158109
13.8087778,1.1830128,0.7351905
13.8323733,1.0894277,0.7728826
13.585646,2.0220347,0.6425927
13.6216376,1.9250876,0.6617456
13.6693094,1.8191507,0.6698752
13.7135036,1.7114959,0.6751705
13.7443397,1.6103239,0.691539
13.7775159,1.5125436,0.7079825
13.4525032,2.8108251,0.4701687
13.8130272,1.4164705,0.7226163
13.4782652,2.7182487,0.497421
13.5074465,2.6242127,0.5260886
13.5425157,2.5241355,0.5501675
13.8678992,1.3066247,0.7253138
13.573964,2.4268924,0.5716312
